宫崎骏,宫崎骏,日高法子 / 坂本千夏 / 糸井重里 / 岛本须美 / 北林谷荣 / 高木均 / 雨笠利幸 / 丸山裕子 / 广濑正志 / 鹫尾真知子 / 铃木玲子 / 千叶繁 / 龙田直树 / 鳕子 / 西村朋纮 / 石田光子 / 神代知衣 / 中村大树 / 水谷优子 / 平松晶子 / 大谷育江,"['动画', '奇幻', '冒险']", 日本, 日语,2018-12-14(中国大陆),86分钟,9.2,948563,"['日本', '动漫', '温情', '童年', '经典', '治愈系', '成长', '童话']"
弗朗西斯·福特·科波拉,马里奥·普佐 / 弗朗西斯·福特·科波拉,马龙·白兰度 / 阿尔·帕西诺 / 詹姆斯·肯恩 / 理查德·卡斯特尔诺 / 罗伯特·杜瓦尔 / 斯特林·海登 / 约翰·马利 / 理查德·康特 / 艾尔·勒提埃里 / 黛安·基顿 / 阿贝·维高达 / 塔莉娅·夏尔 / 吉亚尼·罗素 / 约翰·凯泽尔 / 鲁迪·邦德 / 兰尼·蒙大拿,"['剧情', '犯罪']", 美国, 英语 / 意大利语 / 拉丁语,1972-03-15(纽约首映),175 分钟,9.3,693028,"['黑帮', '经典', '美国', '犯罪', '剧情', '黑社会', '人性', '人生']"
加布里埃莱·穆奇诺,斯蒂夫·康拉德,威尔·史密斯 / 贾登·史密斯 / 坦迪·牛顿 / 布莱恩·豪威  / 詹姆斯·凯伦 / 丹·卡斯泰兰尼塔 / 柯特·富勒 / 塔卡尤·费舍尔 / 凯文·韦斯特 / 乔治·张 / 戴维·迈克尔·西尔弗曼 / 多米尼克·博夫 / 杰弗·卡伦 / 乔伊芙·拉文 / 斯科特·克拉斯,"['剧情', '家庭', '传记']", 美国, 英语 / 粤语,2008-01-17(中国大陆),117分钟,9.1,1143210,"['励志', '父子', '感动', '人生', '经典', '家庭', '美国电影', '亲情']"
罗伯·莱纳,罗伯·莱纳 / 安德鲁·沙因曼 / 文德琳·范·德拉安南,玛德琳·卡罗尔 / 卡兰·麦克奥利菲 / 瑞贝卡·德·莫妮 / 安东尼·爱德华兹 / 约翰·马奥尼 / 佩内洛普·安·米勒 / 艾丹·奎因 / 凯文·韦斯曼 / 摩根·莉莉 / 瑞安·克茨纳 / 吉莉安·普法夫 / 迈克尔·博萨 / 博·勒纳 / 杰奎琳·埃沃拉 / 泰勒·格鲁秀斯 / 艾莉·布莱恩特 / 阿什莉·泰勒 / 伊瑟尔·布罗萨德 / 科迪·霍恩 / 迈克尔·博尔顿 / 肖恩·哈珀 / 斯戴芬妮·斯考特 / 帕特丽夏·伦茨 / 马修·戈尔德 / 阿罗拉·凯瑟琳·史密斯 / 凯莉·唐纳利 / 索菲亚·撒高 / 米歇尔·梅斯默 / Scott Joel Gizicki / Rod Myers / 卡拉 帕西托 / Katelyn Pacitto,"['剧情', '喜剧', '爱情']", 美国, 英语,2010-07-26(好莱坞首映),90分钟,9.1,1326172,"['青春', '爱情', '成长', '初恋', '浪漫', '温情', '文艺', '经典']"
奥利维埃·纳卡什 / 埃里克·托莱达诺,奥利维埃·纳卡什 / 埃里克·托莱达诺,弗朗索瓦·克鲁塞 / 奥玛·希 / 安娜·勒尼 / 奥德雷·弗勒罗 / 托马·索利韦尔,"['剧情', '喜剧']", 法国, 法语,2011-11-02(法国),112分钟,9.2,739018,"['温情', '法国', '感人', '法式情怀', '喜剧', '友情', '剧情', '搞笑']"
比利·怀德,阿加莎·克里斯蒂 / 比利·怀德 / 哈里·库尼兹,泰隆·鲍华 / 玛琳·黛德丽 / 查尔斯·劳顿 / 爱尔莎·兰切斯特 / 约翰·威廉姆斯 / 亨利·丹尼尔 / 伊安·沃尔夫 / 托林·撒切尔 / 诺玛·威登 / 尤娜·奥康纳 / 茹塔·李,"['剧情', '悬疑', '犯罪']", 美国, 英语 / 德语,1957-12-17(美国),116分钟,9.6,305071,"['悬疑', '经典', '推理', '犯罪', '黑白', '法律', '美国', '剧情']"
克里斯托弗·诺兰,乔纳森·诺兰 / 克里斯托弗·诺兰 / 大卫·S·高耶,克里斯蒂安·贝尔 / 希斯·莱杰 / 艾伦·艾克哈特 / 迈克尔·凯恩 / 玛吉·吉伦哈尔 / 加里·奥德曼 / 摩根·弗里曼 / 莫尼克·加布里埃拉·库尔内 / 罗恩·迪恩 / 基里安·墨菲 / 黄经汉 / 内斯特·卡博内尔 / 埃里克·罗伯茨 / 里特奇·科斯特 / 安东尼·迈克尔·豪尔 / 基斯·斯扎拉巴基克 / 柯林·麦克法兰 / 约书亚·哈尔托 / 美琳达·麦格劳 / 内森·甘宝 / 迈克尔·维约 / 迈克尔·斯托扬诺夫 / 威廉·斯米利 / 丹尼·高德林 / 迈克尔·加·怀特 / 马修·奥尼尔 / 威廉·菲克纳 / 欧鲁米基·欧拉乌米 / 格雷格·比姆 / 爱利克·赫尔曼 / 毕崔斯·罗森 / 文森佐·尼克力 / 陈冠希,"['剧情', '动作', '科幻', '惊悚', '犯罪']", 美国 / 英国, 英语 / 汉语普通话,2008-07-14(纽约首映),152分钟,9.2,766142,"['诺兰', '美国', '科幻', '犯罪', '人性', '动作', '经典', '漫画改编']"
张艺谋,芦苇 / 余华,葛优 / 巩俐 / 姜武 / 牛犇 / 郭涛 / 张璐 / 倪大红 / 肖聪 / 董飞 / 刘天池 / 董立范 / 黄宗洛 / 刘燕瑾 / 李连义 / 杨同顺,"['剧情', '家庭', '历史']", 中国大陆 / 中国香港, 汉语普通话,1994-06-30(中国香港),132分钟,9.2,596402,"['张艺谋', '活着', '文革', '葛优', '中国电影', '巩俐', '剧情', '人生']"
李·昂克里奇 / 阿德里安·莫利纳,阿德里安·莫利纳 / 马修·奥尔德里奇 / 李·昂克里奇 / 詹森·卡茨,安东尼·冈萨雷斯 / 盖尔·加西亚·贝纳尔 / 本杰明·布拉特 / 阿兰娜·乌巴赫 / 芮妮·维克托 / 杰米·卡米尔 / 阿方索·阿雷奥 / 赫伯特·西古恩萨 / 加布里埃尔·伊格莱西亚斯 / 隆巴多·博伊尔 / 安娜·奥菲丽亚·莫吉亚 / 娜塔丽·科尔多瓦 / 赛琳娜·露娜 / 爱德华·詹姆斯·奥莫斯 / 索菲亚·伊斯皮诺萨 / 卡拉·梅迪纳 / 黛娅娜·欧特里 / 路易斯·瓦尔德斯 / 布兰卡·阿拉切利 / 萨尔瓦多·雷耶斯 / 切奇·马林 / 奥克塔维·索利斯 / 约翰·拉岑贝格,"['喜剧', '动画', '音乐', '奇幻']", 美国, 英语 / 西班牙语,2017-11-24(中国大陆),105分钟,9.1,1142834,"['温情', '亲情', '动画', '迪士尼', '皮克斯', '家庭', '音乐', '成长']"
贝纳尔多·贝托鲁奇,贝纳尔多·贝托鲁奇 / 马克·派普罗,尊龙 / 陈冲 / 邬君梅 / 彼得·奥图尔 / 英若诚 / 吴涛 / 黄自强 / 丹尼斯·邓恩 / 坂本龙一 / 马吉·汉 / 里克·扬 / 田川洋行 / 苟杰德 / 理查德·吴 / 皱缇格 / 陈凯歌 / 卢燕 / 区亨利 / 陈述 / 鲍皓昕 / 黄文捷 / 邵茹贞 / 亨利·基 / 张良斌 / 梁冬 / 康斯坦丁·格雷戈里 / 黄汉琪 / 王涛 / 宋怀桂 / 蔡鸿翔 / 程淑艳 / 张天民,"['剧情', '传记', '历史']", 英国 / 意大利 / 中国大陆 / 法国, 英语 / 汉语普通话 / 日语,1987-10-04(东京国际电影节),163分钟,9.3,551682,"['历史', '传记', '溥仪', '经典', '人生', '剧情', '意大利', '史诗']"
