李安,李安 / 王蕙玲 / 詹姆斯·夏慕斯,郎雄 / 杨贵媚 / 吴倩莲 / 王渝文 / 张艾嘉 / 归亚蕾 / 赵文瑄 / 陈昭荣 / 陈捷文 / 卢金城 / 唐语谦 / 洪其德 / 王瑞 / 杜满生 / 王玨 / 陈妤 / 左正芬 / 许敬民 / 聂卓晶 / 丁仲,"['剧情', '家庭']", 中国台湾 / 美国, 汉语普通话 / 闽南语 / 湖南话,1994-08-03(美国),124分钟,9.1,422980,"['李安', '家庭', '台湾', '伦理', '饮食男女', '台湾电影', '剧情', '亲情']"
盖·里奇,盖·里奇,杰森·弗莱明 / 德克斯特·弗莱彻 / 尼克·莫兰 / 杰森·斯坦森 / 斯蒂文·麦金托什 / 斯汀 / 维尼·琼斯,"['剧情', '喜剧', '犯罪']", 英国, 英语,1998-08-28(英国),107分钟,9.1,453498,"['黑色幽默', '英国', '喜剧', '犯罪', '黑帮', '剧情', '经典', '黑色']"
米洛斯·福尔曼,劳伦斯·奥邦 / 博·古德曼 / 肯·凯西 / 达尔·瓦瑟曼,杰克·尼科尔森 / 丹尼·德维托 / 克里斯托弗·洛伊德 / 路易丝·弗莱彻 / 威尔·萨姆森 / 特德·马克兰德 / 布拉德·道里夫 / 斯加特曼·克罗索斯 / 迈克尔·贝里曼 / 彼得·布罗科 / 穆瓦科·卡姆布卡 / 威廉·达尔 / 乔西普·艾利克 / 西德尼·拉斯克 / 凯·李 / 德怀特·马费尔德 / 路易莎·莫里茨 / 威廉·雷德菲尔德 / 菲利普·罗斯 / 米米·萨奇席恩 / 文森特·斯卡维利 / 米斯·斯马尔 / 德罗斯·V·史密斯,['剧情'], 美国, 英语,1975-11-19(美国),133分钟,9.1,441514,"['人性', '自由', '经典', '美国', '剧情', '心理', '1975', '黑色幽默']"
姜文,朱苏进 / 述平 / 姜文 / 郭俊立 / 危笑 / 李不空 / 马识途,姜文 / 葛优 / 周润发 / 刘嘉玲 / 陈坤 / 张默 / 姜武 / 周韵 / 廖凡 / 姚橹 / 邵兵 / 苗圃 / 冯小刚 / 胡军 / 马珂 / 白冰 / 杜奕衡 / 李静 / 胡明 / 危笑 / 杨奇雨 / 赵铭,"['剧情', '喜剧', '动作', '西部']", 中国大陆 / 中国香港, 汉语普通话 / 四川话 / 山西话,2010-12-16(中国大陆),132分钟,8.8,1193830,"['黑色幽默', '中国', '喜剧', '人性', '剧情', '搞笑', '内地', '2010']"
大卫·芬奇,艾瑞克·罗斯 / 罗宾·史威考德 / F·司各特·菲茨杰拉德,凯特·布兰切特 / 布拉德·皮特 / 朱莉娅·奥蒙德 / 芳妮·A·钱勃丝 / 伊莱亚斯·科泰斯 / 杰森·弗莱明 / 大卫·詹森 / 蒂尔达·斯文顿 / 艾丽·范宁 / 乔安娜·塞勒 / 乔什·斯图沃特 / 丹尼·文森 / 塔拉吉·P·汉森 / 马赫沙拉·阿里 / 菲奥娜·黑尔 / 唐娜·杜普兰提尔 / 兰斯·E·尼克尔斯 / 特德·曼森 / 克莱·卡伦 / 菲利斯·萨莫维尔 / 杰瑞德·哈里斯 / 麦迪逊·贝蒂 / 汤姆·埃沃雷特 / 克里斯托弗·马克斯韦尔 / 伊利亚·沃里克,"['剧情', '爱情', '奇幻']", 美国, 英语 / 俄语 / 法语,2008-12-25(美国),166分钟,8.9,730161,"['爱情', '人生', '美国', '奇幻', '剧情', '成长', '温情', '感动']"
奥里奥尔·保罗,奥里奥尔·保罗,马里奥·卡萨斯 / 阿娜·瓦格纳 / 何塞·科罗纳多 / 巴巴拉·莱涅 / 弗兰塞斯克·奥雷利亚 / 帕科·图斯 / 大卫·塞尔瓦斯 / 伊尼戈·加斯特西 / 圣·耶拉莫斯 / 马内尔·杜维索 / 布兰卡·马丁内斯 / 佩雷·布拉索 / 霍尔迪·布鲁内特 / 鲍比·冈萨雷斯 / 玛蒂娜·乌尔塔多,"['剧情', '悬疑', '惊悚', '犯罪']", 西班牙, 西班牙语,2017-09-15(中国大陆),106分钟,8.8,871674,"['悬疑', '推理', '犯罪', '西班牙', '烧脑', '人性', '剧情', '心理']"
彼得·法雷里,尼克·瓦莱隆加 / 布莱恩·库瑞 / 彼得·法雷里,维果·莫腾森 / 马赫沙拉·阿里 / 琳达·卡德里尼 / 塞巴斯蒂安·马尼斯科 / 迪米特·D·马里诺夫 / 迈克·哈顿 / P·J·伯恩 / 乔·柯蒂斯 / 玛姬·尼克松 / 冯·刘易斯 / 乔恩·索特兰 / 唐·斯达克 / 安东尼·曼加诺 / 保罗·斯隆 / 珍娜·劳伦索 / 肯尼斯·以色列 / 伊克博·塞巴 / 尼克·瓦莱隆加 / 大卫·安 / 迈克·切罗内 / 杰拉尔丁·辛格 / 马丁·巴特斯·布拉德福德 / 格拉伦·布莱恩特·班克斯 / 汤姆·维图 / 夏恩·帕特洛 / 丹尼斯·W·霍尔 / 吉姆·克洛克 / 戴恩·罗兹 / 布赖恩·斯特帕尼克 / 乔恩·迈克尔·戴维斯 / 布莱恩·库瑞 / 托尼亚·马尔多纳多,"['剧情', '喜剧', '传记']", 美国, 英语 / 意大利语 / 俄语 / 德语,2019-03-01(中国大陆),130分钟,8.9,1133067,"['黑人平权', '种族', '温情', '美国', '真实事件改编', '人性', '公路', '剧情']"
朱塞佩·托纳多雷,朱塞佩·托纳多雷 / 卢恰诺·温琴佐尼,莫妮卡·贝鲁奇 / 朱塞佩·苏尔法罗 / Luciano Federico / 玛蒂尔德·皮亚纳 / Pietro Notarianni / Gaetano Aronica / Gilberto Idonea / Angelo Pellegrino / Gabriella Di Luzio / Pippo Provvidenti / 埃丽萨·莫鲁奇 / 奥罗拉·夸特罗基 / 露琪亚·萨多 / 瓦尼·布拉马蒂 / Salvatore Martino / 安东内洛·普利西 / Noam Morgensztern,"['剧情', '情色', '战争']", 意大利 / 美国, 意大利语 / 英语 / 拉丁语 / 古希腊语,2000-10-27(意大利),109 分钟,8.9,722450,"['意大利', '莫妮卡·贝鲁奇', '西西里的美丽传说', '成长', '人性', '爱情', '情色', '青春']"
史蒂文·斯皮尔伯格,罗伯特·罗达特,汤姆·汉克斯 / 汤姆·塞兹摩尔 / 爱德华·伯恩斯 / 巴里·佩珀 / 亚当·戈德堡 / 范·迪塞尔 / 吉奥瓦尼·瑞比西 / 杰瑞米·戴维斯 / 马特·达蒙 / 特德·丹森 / 保罗·吉亚玛提 / 丹尼斯·法里纳 / 马克斯·马蒂尼 / 丹兰·布鲁诺 / 丹尼尔·切尔奎拉 / 迪米特里·格里特萨斯 / 史蒂夫·格里芬 / 彼得·迈尔斯 / 亚当·肖 / 罗尔夫·萨克森 / 克里·约翰逊 / 洛克兰·艾肯 / 尚恩·约翰逊 / 莱尔德·曼辛托斯 / 安德鲁·斯科特 / 马修·夏普 / 文森特·沃尔什 / 约翰·沙拉恩 / 马丁·哈伯 / 罗非洛·迪格托勒 / 恩里奇·雷德曼 / 米歇尔·埃文斯 / 内森·菲利安 / 利兰·奥瑟 / 大卫·维格 / 瑞恩·赫斯特 / 哈威·普雷斯内尔 / 代尔·戴 / 布莱恩·科兰斯顿 / 大卫·沃尔 / 埃里克·罗兰 / 哈里逊·杨 / 凯思琳·拜荣 / 约翰·德·兰西 / 詹姆斯·恩布里 / 德里克·李 / 若昂·科斯塔·梅内塞斯 / 马克·施泰因迈尔,"['剧情', '历史', '战争']", 美国, 英语 / 法语 / 德语 / 捷克语,1998-11-13(中国大陆),169分钟,9.0,476263,"['战争', '二战', '斯皮尔伯格', '美国', '经典', '人性', '汤姆·汉克斯', 'TomHanks']"
马基德·马基迪,马基德·马基迪,法拉赫阿米尔·哈什米安 / 默罕默德·阿米尔·纳吉 / 巴哈丽·西迪奇 / 纳菲丝·贾法-穆罕默迪 / 费雷什特·萨拉班迪 / Kamal Mirkarimi / Behzad Rafi / Dariush Mokhtari / Mohammad-Hasan Hosseinian / Masume Dair / 克里斯托弗·马利基,"['剧情', '家庭', '儿童']", 伊朗, 波斯语,1997-02(伊朗),89分钟,9.2,297836,"['伊朗', '纯真', '伊朗电影', '儿童', '童年', '小鞋子', '经典', '温情']"
