斯蒂芬·卓博斯基,斯蒂芬·卓博斯基 / 斯蒂夫·康拉德 / 杰克·索恩 / R·J·帕拉西奥,雅各布·特伦布莱 / 朱莉娅·罗伯茨 / 伊扎贝拉·维多维奇 / 欧文·威尔逊 / 诺亚·尤佩 / 丹妮尔·罗丝·拉塞尔 / 纳吉·杰特 / 戴维德·迪格斯 / 曼迪·帕廷金 / 布莱斯·吉扎尔 / 艾尔·麦金农 / 泰·孔西利奥 / 詹姆斯·休斯 / 凯尔·布瑞特科夫 / 米莉·戴维斯 / 莉娅·朱厄特 / 凯琳·布瑞特科夫 / 利亚姆·迪金森 / 艾玛·特伦布莱 / 马克·多兹劳 / 鲁奇娅·伯纳德 / J·道格拉斯·斯图瓦特 / 阿里·利伯特 / 埃丽卡·麦基特里克 / 本杰明·拉特纳 / 杰森·麦金农 / 索尼娅·布拉加 / 吉洁特,"['剧情', '家庭', '儿童']", 美国 / 中国香港, 英语,2018-01-19(中国大陆),113分钟,8.6,430781,"['治愈', '温情', '成长', '家庭', '励志', '儿童', '美国', '剧情']"
是枝裕和,是枝裕和,中川雅也 / 安藤樱 / 松冈茉优 / 城桧吏 / 佐佐木美结 / 树木希林 / 绪形直人 / 池松壮亮 / 森口瑶子 / 山田裕贵 / 片山萌美 / 柄本明 / 高良健吾 / 池胁千鹤 / 足立智充,"['剧情', '家庭', '犯罪']", 日本, 日语,2018-08-03(中国大陆),117分钟(中国大陆),8.7,608514,"['日本', '人性', '家庭', '温情', '亲情', '社会', '剧情', '2018']"
伦尼·阿伯拉罕森,艾玛·多诺霍,布丽·拉尔森 / 雅各布·特伦布莱 / 肖恩·布里吉格斯 / 温迪·古逊 / 阿曼达·布鲁盖尔 / 乔·平格 / 琼·艾伦 / 卡斯·安瓦尔 / 威廉姆·H·梅西 / 兰道尔·爱德华 / 罗德里戈-费尔南德斯-斯托尔 / 罗里·奥谢 / 汤姆·麦卡穆斯 / 杰克·富尔顿 / 梅根·帕克,"['剧情', '家庭']", 爱尔兰 / 加拿大 / 英国 / 美国, 英语,2015-09-04(特柳赖德电影节),118分钟,8.8,297030,"['人性', '亲情', '剧情', '温情', '美国', '犯罪', '成长', '2015']"
弗兰克·德拉邦特,弗兰克·德拉邦特 / 斯蒂芬·金,汤姆·汉克斯 / 大卫·摩斯 / 迈克·克拉克·邓肯 / 邦尼·亨特 / 詹姆斯·克伦威尔 / 迈克尔·杰特 / 格雷厄姆·格林 / 道格·休切逊 / 山姆·洛克威尔 / 巴里·佩珀 / 杰弗里·德曼 / 派翠西娅·克拉克森 / 哈利·戴恩·斯坦通 / 戴布思·格里尔 / 伊芙·布伦特,"['剧情', '悬疑', '犯罪', '奇幻']", 美国, 英语 / 法语,1999-12-10(美国),189 分钟,8.8,209749,"['人性', '汤姆·汉克斯', '美国', '监狱', '经典', '剧情', '奇幻', '美国电影']"
宫崎骏,宫崎骏 / 角野荣子,高山南 / 佐久间玲 / 户田惠子 / 山口胜平 / 信泽三惠子 / 加藤治子 / 关弘子 / 三浦浩一 / 山寺宏一 / 井上喜久子 / 渊崎由里子 / 土井美加 / 土师孝也 / 浅井淑子 / 齐藤昌 / 西村知道 / 小林优子 / 池水通洋 / 辻亲八 / 大塚明夫 / 坂本千夏 / 田口昂 / 键本景子 / 津贺有子 / 龟井芳子 / 丸山裕子,"['动画', '奇幻', '冒险']", 日本, 日语,1989-07-29(日本),103分钟,8.6,346279,"['宫崎骏', '动画', '日本', '魔女宅急便', '日本动画', '宫崎峻', '动漫', '成长']"
热拉尔·乌里,热拉尔·乌里 / 达妮埃尔·汤普森 / 马塞尔·朱利安 / 乔治·塔贝 / 安德烈·塔贝,路易·德·菲奈斯 / 布尔维尔 / 克劳迪奥·布鲁克 / 安德丽·帕里西 / 科莱特·布罗塞 / 迈克·马歇尔 / 玛丽·马凯 / 皮埃尔·贝尔坦 / 本诺·施特岑巴赫 / 玛丽·杜布瓦 / 特里-托马斯 / 西戈德·拉普 / 赖因哈德·科尔德霍夫 / 赫尔穆特·施奈德 / 保罗·普雷博伊斯特 / 汉斯·迈尔 / 居伊·格罗索 / 米歇尔·莫多 / 彼得·雅各布 / 吕迪·勒努瓦 / 诺埃尔·达扎尔 / 皮埃尔·鲁塞尔 / 皮埃尔·巴斯蒂安 / 雅克·萨布隆 / 玛格·阿夫里尔 / 雅克·博杜因 / 加布里埃尔·戈班 / 保罗·梅塞 / 亨利·热内斯,"['喜剧', '战争']", 法国 / 英国, 法语 / 英语 / 德语,1966-12-08(法国),132分钟,8.9,175841,"['喜剧', '法国', '经典', '二战', '搞笑', '法国电影', '战争', '虎口脱险']"
斯坦利·多南 / 吉恩·凯利,贝蒂·康登 / 阿多夫·格林,吉恩·凯利 / 唐纳德·奥康纳 / 黛比·雷诺斯 / 简·哈根 / 米勒德·米切尔 / 赛德·查里斯 / 达格拉斯·福雷 / 丽塔·莫雷诺 / 道恩·艾达丝 / John Albright / Betty Allen / Bette Arlen / David Bair / 玛格丽特·伯特 / Madge Blake / Gail Bonney / Chet Brandenburg / 梅·克拉克 / Harry Cody / Chick Collins / Pat Conway / Jeanne Coyne / Fred Datig Jr. / Kay Deslys / John Dodsworth / 金·多诺万 / Phil Dunham / 海伦·艾比罗克 / Richard Emory / Tommy Farrell / Ernie Flatt / 贝丝·弗劳尔斯 / 罗伯特·福捷 / Dan Foster / Robert Foulk / Eric Freeman / 凯瑟琳·弗里曼 / 兰斯·富勒 / 杰克·乔治 / John George / Inez Gorman / A. Cameron Grant / Beatrice Gray / William Hamel / 山姆·哈里斯 / Timmy Hawkins / Jean Heremans / 斯图尔特·霍姆斯 / 肯纳G.肯普 / 迈克·拉里 / 乔伊·兰辛 / William F. Leicester / Sylvia Lewis,"['喜剧', '爱情', '歌舞']", 美国, 英语,1952-04-11(美国),103分钟,9.0,153699,"['歌舞片', '经典', '美国', '歌舞', '音乐', '爱情', '喜剧', '美国电影']"
宁浩,张承 / 宁浩 / 岳小军,郭涛 / 刘桦 / 连晋 / 黄渤 / 徐峥 / 优恵 / 罗兰  / 王迅,"['喜剧', '犯罪']", 中国大陆 / 中国香港, 汉语普通话 / 重庆话,2006-06-30(中国大陆),106 分钟(香港),8.5,594027,"['黑色幽默', '喜剧', '宁浩', '疯狂的石头', '搞笑', '中国电影', '大陆', '中国']"
理查德·林克莱特,理查德·林克莱特 / 朱莉·德尔佩 / 伊桑·霍克 / 金·克里桑,伊桑·霍克 / 朱莉·德尔佩 / 肖姆斯·戴维-菲茨帕特里克 / 詹妮弗·普里尔 / 夏洛特·普里尔 / Xenia Kalogeropoulou / 沃尔特·拉萨利 / 亚里安妮·拉贝德 / 雅尼斯·帕帕多普洛斯 / 阿赛娜·拉海尔·灿加里 / 帕诺斯·科罗尼斯 / Yota Argyropoulou / 约翰·斯洛斯,"['剧情', '爱情']", 美国 / 希腊, 英语 / 希腊语 / 法语,2013-06-14(美国),109分钟,8.8,242562,"['爱情', '文艺', '美国', '人生', '浪漫', '温情', '2013', '三部曲']"
史蒂文·斯皮尔伯格,布莱恩·奥尔迪斯 / 史蒂文·斯皮尔伯格 / Ian Watson,海利·乔·奥斯蒙 / 弗兰西丝·奥康纳 / 山姆·洛巴兹 / 杰克·托马斯 / 裘德·洛 / 威廉·赫特 / 肯·梁 / 克拉克·格雷格 / 凯文·苏斯曼 / 汤姆·加洛普 / 尤金·奥斯门特 / 艾普尔·格雷斯 / 马特·温斯顿 / 萨布丽娜·格德维奇 / 西奥·格林利,"['剧情', '科幻']", 美国, 英语,2001-06-29(美国),146分钟,8.6,326426,"['科幻', '斯皮尔伯格', '人性', '人工智能', '美国', '经典', '美国电影', '温情']"
