宫崎骏,宫崎骏,田中真弓 / 横泽启子 / 初井言荣 / 寺田农 / 常田富士男 / 永井一郎 / 糸博 / 鹫尾真知子 / 神山卓三 / 安原义人 / 槐柳二 / 鳕子,"['动画', '奇幻', '冒险']", 日本, 日语,1992-05-01(中国大陆),125分钟,9.1,629222,"['宫崎骏', '动画', '天空之城', '日本', '动漫', '宮崎駿', '日本动画', '经典']"
刘镇伟,刘镇伟 / 吴承恩,周星驰 / 吴孟达 / 罗家英 / 蓝洁瑛 / 莫文蔚 / 江约诚 / 陆树铭 / 刘镇伟 / 朱茵 / 李健仁,"['喜剧', '爱情', '奇幻', '古装']", 中国香港 / 中国大陆, 粤语 / 汉语普通话,1995-01-21(中国香港),87分钟,9.0,901538,"['经典', '喜剧', '香港', '爱情', '大话西游', '搞笑', '无厘头', '中国']"
克里斯·哥伦布,史蒂夫·克洛夫斯 / J·K·罗琳,丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 艾伦·瑞克曼 / 玛吉·史密斯 / 汤姆·费尔顿 / 伊恩·哈特 / 理查德·哈里斯 / 约翰·赫特 / 罗彼·考特拉尼 / 朱丽·沃特斯 / 邦妮·怀特 / 约翰·克立斯 / 肖恩·比格斯代夫,"['奇幻', '冒险']", 美国 / 英国, 英语,2002-01-26(中国大陆),152分钟,9.1,738159,"['哈利波特', '魔幻', '奇幻', '经典', '英国', '成长', '美国', 'harrypotter']"
朱塞佩·托纳多雷,朱塞佩·托纳多雷 / 瓦娜·波利 / 理查德·埃帕卡,安东内拉·阿蒂利 / 恩佐·卡拉瓦勒 / 艾萨·丹尼埃利 / 里奥·故罗塔 / 马克·莱昂纳蒂 / 普佩拉·玛奇奥 / 阿格妮丝·那诺 / 莱奥波多·特里耶斯泰 / 萨瓦特利·卡西欧 / 尼古拉·迪·平托 / 罗伯塔·蕾娜 / 尼诺·戴罗佐 / 雅克·贝汉 / 菲利普·努瓦雷 / 玛丽娜·朱迪切 / 比阿特丽斯·帕姆 / 罗斯科·阿巴克尔 / 茹涅·阿斯托尔 / 伊格纳齐奥·巴尔萨莫 / 碧姬·芭铎 / 约翰·巴里摩尔 / 伊萨·巴尔齐扎 / 英格丽·褒曼 / 维尔玛·班基 / 克拉拉·卡拉马伊 / 查理·卓别林 / 加里·库珀 / 奥利维娅·德哈维兰 / 维托里奥·德西卡 / 柯克·道格拉斯 / 埃罗尔·弗林 / 布丽吉特·佛西 / 让·迦本 / 克拉克·盖博 / 葛丽泰·嘉宝 / 维托里奥·加斯曼 / 马西莫·吉洛蒂 / 法利·格兰杰 / 加里·格兰特 / 乔治亚·黑尔 / 劳伦斯·哈维 / 海伦·海丝 / 路易·茹韦 / 安娜·马尼亚尼 / 西尔瓦娜·曼加诺 / 马塞洛·马斯楚安尼 / 阿梅德奥·纳扎里 / 苏济·普里姆 / 唐娜·里德 / 简·拉塞尔 / 罗莎琳德·拉塞尔 / 伊冯娜·桑松 / 玛丽亚·雪儿 / 瑙玛·希拉 / 西蒙·西涅莱 / 阿尔贝托·索尔迪 / 詹姆斯·斯图尔特 / 朱塞佩·托纳多雷 / 托托 / 斯宾塞·屈塞 / 克莱尔·特雷弗 / 鲁道夫·瓦伦蒂诺 / 阿莉达·瓦利 / 约翰·韦恩,"['剧情', '爱情']", 意大利 / 法国, 意大利语,1988-11-17(意大利),155分钟,9.2,487271,"['意大利', '经典', '成长', '天堂电影院', '剧情', '托纳多雷', '意大利电影', '人生']"
威廉·惠勒,伊安·麦克莱伦·亨特 / 约翰·戴顿 / 达尔顿·特朗勃,奥黛丽·赫本 / 格利高里·派克 / 埃迪·艾伯特 / 哈特利·鲍尔 / 哈考特·威廉姆斯 / 玛格丽特·罗林斯 / 托里奥·卡米纳提 / Paolo Carlini / Claudio Ermelli / 保拉·布鲁布尼 / 里佐·弗雷多里佐,"['剧情', '喜剧', '爱情']", 美国, 英语 / 意大利语 / 德语,1953-08-20(威尼斯电影节),118分钟,9.0,726218,"['奥黛丽·赫本', '经典', '爱情', '浪漫', '罗马假日', '美国', '美国电影', '赫本']"
马丁·布莱斯特,博·古德曼 / 乔瓦尼·阿尔皮诺,阿尔·帕西诺 / 克里斯·奥唐纳 / 詹姆斯·瑞布霍恩 / 加布里埃尔·安瓦尔 / 菲利普·塞默·霍夫曼 / 理查德·文彻 / 布莱德利·惠特福德 / 罗谢尔·奥利弗 / Margaret Eginton / Tom Riis Farrell / Nicholas Sadler / 托德·路易斯 / 马特·史密斯 / 吉恩·坎菲尔德 / 弗兰西丝·康罗伊,['剧情'], 美国, 英语,1992-12-23(美国),157 分钟,9.1,633161,"['经典', '阿尔·帕西诺', '美国', '闻香识女人', '人性', '剧情', '成长', '美国电影']"
文牧野,韩家女 / 钟伟 / 文牧野,徐峥 / 王传君 / 周一围 / 谭卓 / 章宇 / 杨新鸣 / 王佳佳 / 王砚辉 / 贾晨飞 / 龚蓓苾 / 宁浩 / 李乃文 / 岳小军 / 苇青 / 富冠铭 / 巴拉特·巴蒂 / 喜利图 / 张海艳 / 朱耕佑,"['剧情', '喜剧']", 中国大陆, 汉语普通话 / 英语 / 上海话 / 印地语,2018-07-05(中国大陆),117分钟,9.0,1555929,"['人性', '社会', '真实事件改编', '生命', '中国大陆', '剧情', '黑色幽默', '药']"
杨宇硕,杨宇硕 / 尹贤浩,宋康昊 / 金英爱 / 吴达洙 / 郭度沅 / 任时完 / 宋永彰 / 郑元中 / 赵敏基 / 李杭娜 / 李星民 / 车光洙 / 韩基重 / 沈熙燮 / 赵莞基 / 李姃垠,['剧情'], 韩国, 韩语,2013-12-18(韩国),127分钟,9.2,454656,"['韩国', '政治', '法律', '民主', '人性', '剧情', '感人', '律政']"
大卫·芬奇,恰克·帕拉尼克 / 吉姆·乌尔斯,爱德华·诺顿 / 布拉德·皮特 / 海伦娜·伯翰·卡特 / 扎克·格雷尼尔 / 米特·洛夫 / 杰瑞德·莱托 / 艾恩·贝利 / 里奇蒙德·阿奎特  / 乔治·马奎尔,"['剧情', '动作', '悬疑', '惊悚']", 美国 / 德国, 英语,1999-09-10(威尼斯电影节),139 分钟,9.0,648606,"['心理', '美国', '悬疑', '暴力', '经典', '剧情', '黑色', '犯罪']"
弗朗西斯·福特·科波拉,弗朗西斯·福特·科波拉 / 马里奥·普佐,阿尔·帕西诺 / 罗伯特·杜瓦尔 / 黛安·基顿 / 罗伯特·德尼罗 / 约翰·凯泽尔 / 塔莉娅·夏尔 / 李·斯特拉斯伯格 / 迈克尔·V·格佐 / G·D·斯普拉德林 / 理查德·布赖特 / 加斯通·莫辛 / 汤姆·罗斯奎 / 布鲁诺·柯比 / 弗兰克·西维罗 / 弗朗西丝卡·德·萨维奥 / 摩甘娜金 / 玛丽亚娜·希尔 / 莱奥波多·特里耶斯泰 / 多米尼克·查尼斯 / Amerigo Tot / 特洛伊·多纳胡 / 约翰·阿普雷亚 / 乔·斯皮内尔 / 阿贝·维高达 / 吉亚尼·罗素 / Maria Carta / 菲伊·斯潘 / 哈利·戴恩·斯坦通 / 卡明·卡里迪 / 丹尼·爱罗 / 威廉·鲍尔斯 / 约瑟夫·德拉·索尔特 / 卡门·阿尔根齐亚诺 / 乔·罗·格里普 / Ezio Flagello / 凯瑟琳·贝勒 / Saveria Mazzola / Tito Alba / 彼得·多纳特 / 汤姆·达尔格伦 / Phil Feldman / 罗杰·科曼 / 伊凡·科尔 / 艾丽卡·约恩 / Teresa Tirelli / 詹姆斯·肯恩 / Italia Coppola / 罗曼·科波拉 / 索菲亚·科波拉 / 朱莉·格雷格 / George Holmes / Buck Houghton / Shep Houghton / 小杉正一 / 加里·库尔茨 / Laura Lyons / 理查德·麦瑟森 / 约翰·梅根纳 / Harrison Ressler / Al Roberts / Hank Robinson / Filomena Spagnuolo,"['剧情', '犯罪']", 美国, 英语 / 意大利语 / 西班牙语 / 拉丁语 / 西西里语,1974-12-12(纽约首映),202分钟,9.2,385004,"['黑帮', '教父', '经典', '美国', '犯罪', '剧情', '人性', '人生']"
