细田守,奥寺佐渡子 / 筒井康隆,仲里依纱 / 石田卓也 / 板仓光隆 / 垣内彩未 / 谷村美月 / 关户优希 / 桂歌若 / 安藤绿 / 立木文彦 / 山本圭子 / 反田孝幸 / 谷川清美 / 汤屋敦子 / 松田洋治 / 中村正 / 原沙知绘,"['剧情', '爱情', '科幻', '动画']", 日本, 日语,2006-07-15(日本),98分钟,8.6,303341,"['动画', '日本', '青春', '穿越时空的少女', '日本动画', '爱情', '动漫', '科幻']"
李惠民,徐克 / 张炭 / 吕晓禾 / 司徒慧焯 / 何冀平 / 苏叔阳,张曼玉 / 林青霞 / 梁家辉 / 甄子丹 / 熊欣欣 / 刘洵 / 任世官 / 吴启华 / 袁祥仁 / 徐锦江 / 郑希怡 / 王彤川 / 王伟顺 / 蔡浩,"['动作', '爱情', '武侠', '古装']", 中国香港 / 中国大陆, 汉语普通话 / 粤语,1992-08-27(中国香港),88分钟,8.6,328728,"['武侠', '香港电影', '经典', '动作', '古装', '爱情', '1992', '剧情']"
徐克,李碧华 / 徐克,张曼玉 / 王祖贤 / 赵文卓 / 吴兴国 / 马精武 / 田丰 / 刘洵,"['剧情', '爱情', '奇幻', '古装']", 中国香港 / 中国大陆, 粤语 / 汉语普通话,1993-11-04(中国香港),99分钟,8.5,381891,"['香港', '爱情', '经典', '古装', '奇幻', '魔幻', '人性', '中国']"
昆汀·塔伦蒂诺,昆汀·塔伦蒂诺,布拉德·皮特 / 梅拉尼·罗兰 / 克里斯托弗·瓦尔兹 / 伊莱·罗斯 / 迈克尔·法斯宾德 / 黛安·克鲁格 / 丹尼尔·布鲁赫 / 蒂尔·施威格 / 哥德昂·布克哈德 / 雅基·伊多 / B·J·诺瓦克 / 奥玛·杜姆 / 奥古斯特·迪赫 / 德尼·梅诺谢 / 西尔维斯特·格罗特 / 蕾雅·赛杜,"['剧情', '犯罪']", 德国 / 美国, 英语 / 德语 / 法语 / 意大利语,2009-05-20(戛纳电影节),153分钟,8.6,362083,"['黑色幽默', '二战', '美国', '暴力', '战争', '无耻混蛋', '剧情', '暴力美学']"
邓肯·琼斯,本·雷普利,杰克·吉伦哈尔 / 维拉·法米加 / 米歇尔·莫纳汉 / 杰弗里·怀特 / 拉塞尔·皮特斯 / 詹姆斯·A·伍兹 / 迈克尔·阿登 / 乔·柯布登  / 卡斯·安瓦尔,"['科幻', '悬疑', '惊悚']", 美国 / 加拿大, 英语,2011-08-30(中国大陆),93分钟,8.5,621484,"['科幻', '美国', '悬疑', '剧情', '人性', '2011', '动作', '惊悚']"
保罗·杰诺维塞,保罗·杰诺维塞 / 菲利波·博洛尼亚 / 保罗·克斯泰拉 / 宝拉·马米妮 / 罗兰多·拉维洛,马可·贾利尼 / 卡夏·斯穆特尼亚克 / 爱德华多·莱奥 / 阿尔芭·洛尔瓦彻 / 瓦莱里奥·马斯坦德雷亚 / 安娜·福列塔 / 朱塞佩·巴蒂斯通,"['剧情', '喜剧']", 意大利, 意大利语,2018-05-25(中国大陆),97分钟,8.5,414294,"['人性', '意大利', '婚姻', '心理', '剧情', '家庭', '爱情', '2016']"
罗伯·莱纳,贾斯汀·扎克汉姆,杰克·尼科尔森 / 摩根·弗里曼 / 西恩·海耶斯 / 贝弗利·陶德 / 罗伯·莫洛 / 阿方索·弗里曼 / 罗文娜·金 / 韦尔达·布里奇斯 / 伊恩·安东尼·代尔 / 詹妮弗·迪弗朗西斯科 / 安吉拉·加德纳 / 诺尔·古格雷米 / 乔纳森·赫尔南德斯 / 休·B·赫鲁伯 / 理查德·麦克格纳格尔 / 丸山凯伦 / 安波米德 / 尼基·诺瓦克 / 克里斯托弗·斯塔普勒顿 / 泰勒.安.汤普森 / 亚历克斯·崔贝克 / Annton Berry Jr. / Destiny Brownridge / Brian Copeland / Jordan Lund / Jonathan Mangum / Serena Reeder / MaShae Alderman / Vin Scully,"['剧情', '喜剧', '冒险']", 美国, 英语,2007-12-25(多伦多电影节),97 分钟,8.6,279746,"['温情', '美国', '人生', '摩根·弗里曼', '老年', '喜剧', 'MorganFreeman', '美国电影']"
王家卫,王家卫,张国荣 / 张曼玉 / 刘嘉玲 / 刘德华 / 张学友 / 潘迪华 / 梁朝伟,"['剧情', '爱情', '犯罪']", 中国香港, 粤语 / 汉语普通话 / 英语 / 菲律宾语 / 上海话,1990-12-15(中国香港),94分钟,8.5,370860,"['香港', '文艺', '爱情', '经典', '孤独', '人生', '剧情', '1990']"
迈克·内威尔,史蒂夫·克洛夫斯 / J·K·罗琳,丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 蒂莫西·斯波 / 邦妮·怀特 / 罗伯特·帕丁森 / 汤姆·费尔顿 / 梁佩诗 / 迈克尔·刚本 / 玛吉·史密斯 / 艾伦·瑞克曼 / 加里·奥德曼 / 拉尔夫·费因斯,"['奇幻', '冒险']", 英国 / 美国, 英语 / 法语,2005-11-18(中国大陆),157 分钟,8.5,377842,"['哈利波特', '魔幻', 'HarryPotter', '英国', '奇幻', '美国', '2005', '成长']"
王晶,王晶,周星驰 / 吴孟达 / 张敏 / 徐锦江 / 钟丽缇 / 蔡少芬 / 吴启华 / 邹兆龙 / 梁荣忠 / 黄一飞 / 苑琼丹 / 刘洵 / 黄一山,"['剧情', '喜剧', '古装']", 中国香港, 粤语,1994-03-31(中国香港),108分钟,8.5,410012,"['周星驰', '喜剧', '香港', '搞笑', '经典', '香港电影', '王晶', '电影']"
黄信尧,黄信尧,庄益增 / 陈竹昇 / 戴立忍 / 张少怀 / 陈以文 / 纳豆 / 丁国琳 / 李永丰 / 朱约信 / 雷婕熙 / 林美秀 / 小亮哥 / 游安顺 / 梁赫群 / 脱线 / 郑宇彤 / 鲁文学,"['剧情', '喜剧']", 中国台湾, 闽南语 / 汉语普通话,2017-10-13(中国台湾),102分钟,8.7,287477,"['黑色幽默', '台湾', '小人物', '人性', '荒诞', '黑白', '社会', '剧情']"
爱德华·兹威克,查尔斯·里维特,莱昂纳多·迪卡普里奥 / 杰曼·翰苏 / 詹妮弗·康纳利 / 阿诺德·沃斯洛 / 大卫·哈雷伍德 / 吉米·米斯特雷 / 麦克·辛 / 史蒂芬·柯林斯,"['剧情', '惊悚', '冒险']", 美国 / 德国, 英语 / 门德语 / 南非荷兰语,2006-12-08(美国),143 分钟,8.7,264865,"['莱昂纳多·迪卡普里奥', '非洲', '美国', '犯罪', '剧情', '血钻', '人性', '动作']"
保罗·格林格拉斯,罗伯特·鲁德鲁姆 / 托尼·吉尔罗伊,马特·达蒙 / 弗朗卡·波滕特 / 布莱恩·考克斯 / 朱丽娅·斯蒂尔斯 / 卡尔·厄本 / 琼·艾伦 / 加布里埃尔·曼 / 马尔顿·索克斯 / 约翰·贝德福德·劳埃德 / 伊桑·桑德勒 / 米歇尔·莫纳汉 / 卡瑞尔·罗登 / 托马斯·阿拉纳 / 奥莎娜·阿金什那 / 汤姆·加洛普,"['动作', '悬疑', '惊悚']", 美国 / 德国, 英语 / 俄语 / 德语 / 意大利语,2004-11-14(中国大陆),108分钟,8.7,267908,"['动作', '间谍', '美国', 'MattDamon', '特工', '悬疑', '经典', '美国电影']"
汤姆·提克威,安德鲁·伯金 / 贝尔恩德·艾辛格 / 汤姆·提克威 / 帕特里克·聚斯金德,本·卫肖 / 艾伦·瑞克曼 / 蕾切儿·哈伍德 / 达斯汀·霍夫曼 / 大卫·卡尔德 / 比吉特·米尼希迈尔 / 卡洛斯·格拉马赫 / 西恩·托马斯 / 佩里·米尔沃德 / 山姆·道格拉斯 / 卡洛琳·赫弗斯 / 卡罗丽娜·维拉·斯克利亚 / 莎拉·弗里斯蒂 / 科琳娜·哈弗奇 / 杰西卡·施瓦茨 / 约翰·赫特 / 拉蒙·普霍尔,"['剧情', '犯罪', '奇幻']", 德国 / 法国 / 西班牙 / 美国, 英语,2006-09-07(德国),147分钟,8.5,430982,"['香水', '犯罪', '法国', '惊悚', '剧情', '人性', '德国', '2006']"
阿米尔·汗,阿莫尔·古普特,达席尔·萨法瑞 / 阿米尔·汗 / 塔奈·切赫达 / 萨谢·英吉尼尔 / 蒂丝卡·乔普拉 / 维品·沙尔马 / 拉利塔·拉伊米 / 吉里贾·奥克 / 拉维·汗维尔卡尔 / 普拉蒂玛·库尔卡尼 / 梅娜·马里克 / 索纳利·萨查德夫 / 桑贾伊·达迪克 / 拉加·戈帕尔·耶尔 / 布格斯·巴尔加瓦 / 尚卡尔·萨查德夫 / M·K·拉伊纳,"['剧情', '家庭', '儿童']", 印度, 印地语 / 英语,2007-12-21(印度),165分钟,8.9,155557,"['印度', '成长', '儿童', '励志', '印度电影', '教育', '地球上的星星', '童年']"
乔治·米勒,乔治·米勒 / 布伦丹·麦卡锡 / 尼克·拉图里,汤姆·哈迪 / 查理兹·塞隆 / 尼古拉斯·霍尔特 / 休·基斯-拜恩 / 乔什·赫尔曼 / 内森·琼斯 / 佐伊·克罗维兹 / 罗茜·汉丁顿-惠特莉 / 丽莉·吉欧 / 阿比·丽 / 考特尼·伊顿 / 安格斯·桑普森 / 理查德·卡特 / 梅根·盖尔 / 肖恩·哈普,"['动作', '科幻', '冒险']", 澳大利亚 / 美国, 英语,2015-05-14(澳大利亚),120分钟,8.6,381622,"['暴力', '动作', '公路', '科幻', '美国', '冒险', '末世', '2015']"
安德鲁·尼科尔,安德鲁·尼科尔,尼古拉斯·凯奇 / 布丽姬·穆娜 / 杰瑞德·莱托 / 伊安·霍姆 / 伊桑·霍克 / 叶夫盖尼·拉扎列夫 / 伊默恩·沃克 / 塔尼特·菲尼克斯,"['剧情', '犯罪']", 美国 / 法国, 英语 / 法语 / 德语 / 俄语 / 西班牙语 / 乌克兰语 / 阿拉伯语 / 土耳其语 / 汉语普通话,2005-09-16(美国),122 分钟,8.6,267663,"['尼古拉斯·凯奇', '战争', '美国', '剧情', '战争之王', '犯罪', '美国电影', 'NicolasCage']"
是枝裕和,是枝裕和,阿部宽 / 夏川结衣 / 江原由希子 / 高桥和也 / 田中祥平 / 野本萤 / 林凌雅 / 寺岛进 / 加藤治子 / 树木希林 / 原田芳雄,"['剧情', '家庭']", 日本, 日语,2008-06-28(日本),115分钟,8.8,190317,"['日本', '家庭', '亲情', '温情', '人生', '文艺', '剧情', '生活']"
道格·里曼,托尼·吉尔罗伊 / 罗伯特·鲁德鲁姆 / W·布莱克·赫伦,马特·达蒙 / 弗朗卡·波滕特 / 克里斯·库珀 / 克莱夫·欧文 / 朱丽娅·斯蒂尔斯 / 布莱恩·考克斯 / 阿德沃尔·阿吉纽依-艾格拜吉 / 加布里埃尔·曼 / 沃尔顿·戈金斯 / 约什·汉密尔顿 / 奥尔索·马利亚·奎利尼,"['动作', '悬疑', '惊悚']", 美国 / 德国 / 捷克, 英语 / 法语 / 德语 / 荷兰语 / 意大利语,2002-11-21(中国大陆),119分钟,8.6,320132,"['动作', '间谍', '美国', 'MattDamon', '悬疑', '特工', '经典', '美国电影']"
詹姆斯·沃德·布柯特,詹姆斯·沃德·布柯特 / 亚历克斯·马努吉安,艾米丽·芭尔多尼 / 莫瑞·史特林 / 尼古拉斯·布兰登 / 劳伦·斯卡法莉娅 / 伊丽莎白·格瑞斯 / 雨果·阿姆斯特朗 / 亚历克斯·马努吉安 / 劳伦·马赫,"['科幻', '悬疑', '惊悚']", 美国 / 英国, 英语,2013-09-19(奇幻电影节),89分钟,8.5,377077,"['科幻', '悬疑', '烧脑', '平行世界', '美国', '时空', '惊悚', '人性']"
