克里斯托弗·诺兰,克里斯托弗·诺兰,杰里米·西奥伯德 / 亚历克斯·霍 / 露西·拉塞尔 / 约翰·诺兰 / 迪克·布拉德塞尔 / 吉莉安·艾尔-卡迪 / 詹妮弗·安杰尔 / 尼古拉斯·卡洛蒂 / 达伦·奥曼迪 / 盖·格林威 / 塔索斯·史蒂文斯 / 特里斯坦·马丁 / 瑞贝卡·詹姆斯 / 保罗·梅森 / 大卫·博维尔 / 大卫·朱莱安 / 芭芭拉·斯特潘斯基 / 艾玛·托马斯 / 戴安娜·札克,"['悬疑', '惊悚', '犯罪']", 英国, 英语,1998-09-12(多伦多电影节),69分钟,8.9,136639,"['悬疑', '英国', '犯罪', '剧情', '黑白', '经典', '心理', '惊悚']"
安德鲁·尼科尔,安德鲁·尼科尔,伊桑·霍克 / 乌玛·瑟曼 / 裘德·洛 / 艾伦·阿金 / 戈尔·维达尔 / 山德·贝克利 / 劳恩·迪恩 / 简妮·布鲁克 / 伊莱亚斯·科泰斯 / 玛娅·鲁道夫 / 伍娜·戴蒙 / 布莱尔·安德伍德 / 梅森·甘布 / 威廉姆·李·斯科特 / 欧内斯特·博格宁 / 托尼·夏尔赫布 / 肯·马里诺 / 加布里埃尔·瑞丝 / 迪恩·诺里斯 / 丹格里芬 / 格雷戈·赛斯特罗 / Elizabeth Dennehy / 查德·克里斯特 / George Marshall Ruge,"['剧情', '科幻', '惊悚']", 美国, 英语 / 世界语,1997-10-24(美国),106分钟,8.8,182955,"['科幻', '美国', '人性', '励志', '剧情', '经典', '1997', '悬疑']"
秋昌旼,姜草 / 秋昌旼,宋在浩 / 李顺载 / 尹秀晶 / 金秀美 / 宋智孝 / 吴达洙,"['剧情', '爱情']", 韩国, 韩语,2011-02-17(韩国),118分钟,9.0,114973,"['爱情', '韩国', '温情', '感人', '韩国电影', '黄昏恋', '温暖', '感动']"
阿斯哈·法哈蒂,阿斯哈·法哈蒂,佩曼·莫阿迪 / 蕾拉·哈塔米 / 萨瑞·巴亚特 / 沙哈布·侯赛尼 / 萨日娜·法哈蒂 / 梅里拉·扎雷伊 / 阿里-阿萨哈·萨哈巴齐 / 巴巴克·卡里米 / 吉米娅·侯赛伊妮 / 希尔·亚齐丹巴克什 / 萨哈巴努·佐哈多,"['剧情', '家庭']", 伊朗 / 法国, 波斯语,2012-11-13(中国大陆),123分钟,8.7,201478,"['伊朗', '宗教', '家庭', '人性', '剧情', '文化', '中东', '2011']"
雷德利·斯科特,肯·诺兰 / 马克·鲍登,乔什·哈奈特 / 伊万·麦克格雷格 / 汤姆·塞兹摩尔 / 金·寇兹 / 艾文·布莱纳 / 艾瑞克·巴纳 / 休·丹西 / 威廉·菲克纳 / 奥兰多·布鲁姆 / 汤姆·哈迪 / 詹森·艾萨克,"['动作', '历史', '战争']", 美国, 英语 / 阿拉伯语 / 索马里语,2001-12-18(美国),144分钟,8.7,217861,"['战争', '美国', '索马里', '经典', '美国电影', '戰爭', '动作', '2001']"
莉莉·沃卓斯基 / 拉娜·沃卓斯基,莉莉·沃卓斯基 / 拉娜·沃卓斯基,基努·里维斯 / 劳伦斯·菲什伯恩 / 凯瑞-安·莫斯 / 雨果·维文 / 莫妮卡·贝鲁奇 / 赫尔穆特·巴凯蒂斯 / 斯蒂夫·巴什托尼 / 克里斯汀·阿努 / 丹尼尔·伯哈特 / 约瑟芬·白内斯 / 安迪·阿尼斯 / 贾达·萍克·史密斯 / 邹兆龙 / 埃茜·戴维斯 / 纳许·埃哲顿 / 格洛丽亚·福斯特 / 大卫·富兰克林 / 诺娜·加耶 / 小罗伊·琼斯 / 大卫·基尔德 / 兰德尔·杜克·金 / 克里斯托弗·卡比 / 纳撒尼尔·利斯 / 哈里·伦尼克斯 / 罗伯特·马莫内 / 马特·麦科姆 / 罗宾·奈文 / 大卫·诺 / 吉娜薇·欧瑞丽 / 苏格拉底·奥图 / 哈罗德·佩里诺 / 阿德里安·雷梅特 / 尼尔·雷梅特 / 鲁伯特·雷德 / 大卫·罗伯茨 / 凯文·斯科特 / 尼坎德罗·托马斯 / 吉娜·托瑞斯 / 史蒂夫·维拉 / 克莱顿·华生 / 康奈尔·韦斯特 / 雷·沃纳尔 / 伯纳德·怀特 / 朗贝尔·维尔森 / 安东尼·布兰登·黄 / 安东尼·泽比,"['动作', '科幻']", 美国 / 澳大利亚, 英语 / 法语,2003-07-18(中国大陆),138分钟,8.6,269358,"['科幻', '美国', '动作', '黑客帝国', '经典', '哲学', '美国电影', 'KeanuReeves']"
阿尼什·查甘蒂,阿尼什·查甘蒂 / 赛弗·奥哈尼安,约翰·赵 / 米切尔·拉 / 黛博拉·梅辛 / 约瑟夫·李 / 萨拉·米博·孙 / 亚历克丝·杰恩·高 / 刘玥辰 / 刘卡雅 / 多米尼克·霍夫曼 / 西尔维亚·米纳西安 / 梅丽莎·迪斯尼 / 康纳·麦克雷斯 / 科林·伍德尔 / 约瑟夫·约翰·谢尔勒 / 阿什丽·艾德纳 / 考特尼·劳伦·卡明斯 / 托马斯·巴布萨卡 / 朱莉·内桑森 / 罗伊·阿布拉姆森 / 盖奇·比尔托福 / 肖恩·奥布赖恩 / 瑞克·萨拉比亚 / 布拉德·阿布瑞尔 / 加布里埃尔·D·安吉尔,"['剧情', '悬疑', '惊悚', '犯罪']", 美国 / 俄罗斯, 英语,2018-12-14(中国大陆),102分钟,8.6,394569,"['悬疑', '犯罪', '美国', '推理', '剧情', '网络', '家庭', '2018']"
陆庆屹,陆运坤 / 李桂贤 / 陆庆伟 / 陆庆松 / 陆庆屹,,"['纪录片', '家庭']", 中国大陆, 贵州独山话,2019-01-04(中国大陆),105分钟,8.9,123204,"['纪录片', '家庭', '亲情', '温情', '人文', '生活', '中国大陆', '人生']"
斯坦利·库布里克,斯坦利·库布里克 / 安东尼·伯吉斯,马尔科姆·麦克道威尔 / 帕特里克·马基 / 迈克尔·贝茨 / 沃伦·克拉克 / 约翰·克莱夫,"['剧情', '科幻', '犯罪']", 英国 / 美国, 英语,1971-12-19(纽约首映),136 分钟,8.6,288083,"['暴力', '库布里克', '发条橙', '英国', '经典', '青春', '犯罪', '人性']"
史蒂文·斯皮尔伯格,梅丽莎·马西森,亨利·托马斯 / 迪·沃伦斯 / 罗伯特·麦克纳夫顿 / 德鲁·巴里摩尔 / 彼德·考约特,"['剧情', '科幻']", 美国, 英语,1982-05-26(戛纳电影节),115分钟,8.6,267319,"['科幻', '斯皮尔伯格', '经典', '美国', 'ET', '外星人', '美国电影', 'StevenSpielberg']"
